index,file_offset,id,size,ver,crc32_field,crc32_calc,crc_ok,id2,A,B,C,param_f32_0x20,param2_f32_0x24,pad_len,pad_all_zero,anomaly
6947,500200,14371,63,1,59D44BD7,59D44BD7,True,14371,516529,0,0,0.644716,0.000000,-7,True,False
6948,500272,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
6949,500344,1638401,1852399984,1735289204,646E615F,1B7BA9B0,False,0,0,0,0,0.000000,0.000000,-1852399928,True,True
6950,500416,14373,28,1,CDFB81A7,CDFB81A7,True,14373,516530,0,0,2.282680,0.000000,28,True,False
6951,500488,14374,63,1,9338D701,9338D701,True,14374,516530,0,0,2.282680,0.000000,-7,True,False
6952,500560,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
6953,500632,1638401,1852399984,1735289204,646E615F,52961FF9,False,0,0,0,0,0.000000,0.000000,-1852399928,True,True
6954,500704,14376,28,1,6CE89ADD,6CE89ADD,True,14376,516537,0,0,2.121280,0.000000,28,True,False
6955,500776,14377,63,1,9819F97F,9819F97F,True,14377,516537,0,0,2.121280,0.000000,-7,True,False
6956,500848,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
6957,500920,1638401,1852399984,1735289204,646E615F,54C40406,False,0,0,0,0,0.000000,0.000000,-1852399928,True,True
6958,500992,14379,63,1,34615C80,34615C80,True,14379,516537,0,0,2.121280,0.000000,-7,True,False
6959,501064,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
6960,501136,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
6961,501208,1638401,1852399984,1735289204,646E615F,40A15B28,False,0,0,0,0,0.000000,0.000000,-1852399928,True,True
6962,501280,14382,63,1,56A0B5FA,56A0B5FA,True,14382,516538,0,0,2.611740,0.000000,-7,True,False
6963,501352,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
6964,501424,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
6965,501496,1638401,1852399984,1735289204,646E615F,C77F1CD4,False,0,0,0,0,0.000000,0.000000,-1852399928,True,True
6966,501568,14385,63,1,BFCDBF97,BFCDBF97,True,14385,516539,0,0,2.943550,0.000000,-7,True,False
6967,501640,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
6968,501712,1638401,1852399984,1735289204,646E615F,C0D6E744,False,0,0,0,0,0.000000,0.000000,-1852399928,True,True
6969,501784,14387,28,1,3181A4D5,3181A4D5,True,14387,516721,0,0,2.989670,0.000000,28,True,False
6970,501856,14388,63,1,429D5915,429D5915,True,14388,516721,0,0,2.989670,0.000000,-7,True,False
6971,501928,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
6972,502000,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
6973,502072,1638401,1852399984,1735289204,646E615F,9D007C6A,False,0,0,0,0,0.000000,0.000000,-1852399928,True,True
6974,502144,14391,63,1,EFC7124B,EFC7124B,True,14391,516728,0,0,1.570770,0.000000,-7,True,False
6975,502216,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
6976,502288,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
6977,502360,1638401,1852399984,1735289204,646E615F,DBB82657,False,0,0,0,0,0.000000,0.000000,-1852399928,True,True
6978,502432,14394,28,1,7E8FF042,7E8FF042,True,14394,516737,0,0,1.620160,0.000000,28,True,False
6979,502504,14395,63,1,E5453932,E5453932,True,14395,516737,0,0,1.620160,0.000000,-7,True,False
6980,502576,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
6981,502648,1638401,1852399984,1735289204,646E615F,B4F8C098,False,0,0,0,0,0.000000,0.000000,-1852399928,True,True
6982,502720,14397,63,1,D96A9186,D96A9186,True,14397,516737,0,0,1.620160,0.000000,-7,True,False
6983,502792,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
6984,502864,1638401,1852399984,1735289204,646E615F,EC38AE8A,False,0,0,0,0,0.000000,0.000000,-1852399928,True,True
6985,502936,14399,28,1,145D8281,145D8281,True,14399,516744,0,0,2.183180,0.000000,28,True,False
6986,503008,14400,63,1,5A885515,5A885515,True,14400,516744,0,0,2.183180,0.000000,-7,True,False
6987,503080,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
6988,503152,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
6989,503224,589824,0,1048443863,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
6990,503296,14420,64,1,FCCAECCC,FCCAECCC,True,14420,395900,0,0,1.651510,0.000000,-8,True,False
6991,503368,1053133598,3,0,00000000,FF41D912,False,0,0,0,0,0.000000,0.000000,53,True,True
6992,503440,589824,1054586740,1046065994,3EC1830E,723352F3,False,0,0,0,0,0.000000,0.000000,-1054586684,True,True
6993,503512,14422,64,1,BA33BCFF,BA33BCFF,True,14422,395900,0,0,1.651510,0.000000,-8,True,False
6994,503584,1056964608,3,0,00000000,FF41D912,False,0,0,0,0,0.000000,0.000000,53,True,True
6995,503656,589824,1048576000,0,3F000000,0CED5FE8,False,0,0,0,0,0.000000,0.000000,-1048575944,True,True
6996,503728,14424,64,1,0CDE8135,0CDE8135,True,14424,395926,0,0,2.143470,0.000000,-8,True,False
6997,503800,1056981385,3,0,00000000,FF41D912,False,0,0,0,0,0.000000,0.000000,53,True,True
6998,503872,589824,1065353216,0,00000000,DA1D3FDC,False,0,0,0,0,0.000000,0.000000,-1065353160,True,True
6999,503944,14426,64,1,DD8FF439,DD8FF439,True,14426,395900,0,0,1.651510,0.000000,-8,True,False
7000,504016,0,3,0,00000000,FF41D912,False,0,0,0,0,0.000000,0.000000,53,True,True
7001,504088,589824,1056964608,0,3F800000,64FB84CB,False,0,0,0,0,0.000000,0.000000,-1056964552,True,True
7002,504160,14428,64,1,7036D543,7036D543,True,14428,395926,0,0,2.143470,0.000000,-8,True,False
7003,504232,0,3,0,00000000,FF41D912,False,0,0,0,0,0.000000,0.000000,53,True,True
7004,504304,589824,1050253722,1050253722,3E99999A,C3A24F6E,False,0,0,0,0,0.000000,0.000000,-1050253666,True,True
7005,504376,14430,64,1,5EDD9ED0,5EDD9ED0,True,14430,493619,0,0,3.180150,0.000000,-8,True,False
7006,504448,0,3,0,00000000,FF41D912,False,0,0,0,0,0.000000,0.000000,53,True,True
7007,504520,589824,0,0,3F000000,00000000,False,0,0,0,0,0.000000,0.000000,56,True,True
7008,504592,16132,64,1,0CA5B146,0CA5B146,True,16132,493619,0,0,3.180150,0.000000,-8,True,False
7009,504664,1053609165,3,0,00000000,FF41D912,False,0,0,0,0,0.000000,0.000000,53,True,True
7010,504736,589824,1056964608,1056964608,3F000000,258BC631,False,0,0,0,0,0.000000,0.000000,-1056964552,True,True
7011,504808,16134,64,1,0C35640A,0C35640A,True,16134,395900,0,0,3.180150,0.000000,-8,True,False
7012,504880,1053609165,3,0,00000000,FF41D912,False,0,0,0,0,0.000000,0.000000,53,True,True
7013,504952,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7014,505024,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7015,505096,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7016,505168,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7017,505240,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7018,505312,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7019,505384,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7020,505456,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7021,505528,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7022,505600,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7023,505672,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7024,505744,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7025,505816,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7026,505888,589824,1061522206,1061522206,3F458B1E,2D228839,False,0,0,0,0,0.000000,0.000000,-1061522150,True,True
7027,505960,14446,64,1,D2405C7D,D2405C7D,True,14446,503474,0,0,1.097160,0.000000,-8,True,False
7028,506032,1055907778,3,0,00000000,FF41D912,False,0,0,0,0,0.000000,0.000000,53,True,True
7029,506104,589824,1061522206,1061522206,3F458B1E,7FE9122B,False,0,0,0,0,0.000000,0.000000,-1061522150,True,True
7030,506176,14448,64,1,DA238752,DA238752,True,14448,503476,0,0,0.517548,0.000000,-8,True,False
7031,506248,1055907778,3,0,00000000,FF41D912,False,0,0,0,0,0.000000,0.000000,53,True,True
7032,506320,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7033,506392,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7034,506464,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7035,506536,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7036,506608,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7037,506680,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7038,506752,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7039,506824,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7040,506896,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7041,506968,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7042,507040,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7043,507112,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7044,507184,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7045,507256,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7046,507328,589824,1061522206,1061522206,3F458B1E,71DD37C4,False,0,0,0,0,0.000000,0.000000,-1061522150,True,True
7047,507400,14442,64,1,6E050B31,6E050B31,True,14442,503527,503534,0,0.826051,0.000000,-8,True,False
7048,507472,1055907778,3,0,00000000,FF41D912,False,0,0,0,0,0.000000,0.000000,53,True,True
7049,507544,589824,1061522206,1061522206,3F458B1E,10E5685E,False,0,0,0,0,0.000000,0.000000,-1061522150,True,True
7050,507616,16257,28,1,715EF7D7,715EF7D7,True,16257,591689,592527,0,0.733245,0.000000,28,True,False
7051,507688,13189,28,1,86F003C5,86F003C5,True,13189,461251,461457,0,0.312863,0.000000,28,True,False
7052,507760,13191,28,1,6782D901,6782D901,True,13191,461283,461458,0,0.122603,0.000000,28,True,False
7053,507832,13207,28,1,2E6C9800,2E6C9800,True,13207,469728,469729,0,0.568904,0.000000,28,True,False
7054,507904,13209,28,1,E4DA53B3,E4DA53B3,True,13209,469745,469746,0,0.679397,0.000000,28,True,False
7055,507976,13211,28,1,8D9B10D4,8D9B10D4,True,13211,469798,469799,0,0.708937,0.000000,28,True,False
7056,508048,13213,28,1,6503A4B5,6503A4B5,True,13213,469644,469645,0,0.687640,0.000000,28,True,False
7057,508120,13215,28,1,9C35BD61,9C35BD61,True,13215,469664,469665,0,0.698268,0.000000,28,True,False
7058,508192,13217,28,1,562DC061,562DC061,True,13217,469705,469706,0,0.567494,0.000000,28,True,False
7059,508264,13524,28,1,ABB8CD24,ABB8CD24,True,13524,526809,526810,0,0.304139,0.000000,28,True,False
7060,508336,13526,28,1,C262EAC6,C262EAC6,True,13526,526790,526791,0,0.182348,0.000000,28,True,False
7061,508408,13528,28,1,195909F1,195909F1,True,13528,526764,526765,0,0.139874,0.000000,28,True,False
7062,508480,13530,28,1,A4C7F8F0,A4C7F8F0,True,13530,528053,528054,0,0.166331,0.000000,28,True,False
7063,508552,13532,28,1,FE49D3ED,FE49D3ED,True,13532,526863,526864,0,0.112277,0.000000,28,True,False
7064,508624,13219,28,1,336EB83D,336EB83D,True,13219,469629,469630,0,1.641940,0.000000,28,True,False
7065,508696,13221,28,1,A6A2AFAF,A6A2AFAF,True,13221,469633,469634,0,1.093070,0.000000,28,True,False
7066,508768,13223,28,1,9080AAE9,9080AAE9,True,13223,469637,469638,0,1.347060,0.000000,28,True,False
7067,508840,13225,28,1,812BAEF3,812BAEF3,True,13225,469613,469618,0,2.197900,0.000000,28,True,False
7068,508912,13227,28,1,14DF0478,14DF0478,True,13227,469595,469620,0,1.144840,0.000000,28,True,False
7069,508984,13229,28,1,7F308687,7F308687,True,13229,469623,469626,0,0.945912,0.000000,28,True,False
7070,509056,14438,64,1,0330C91C,0330C91C,True,14438,503437,503449,0,1.092240,0.000000,-8,True,False
7071,509128,1055907778,3,0,00000000,FF41D912,False,0,0,0,0,0.000000,0.000000,53,True,True
7072,509200,589824,1061522206,1061522206,3F458B1E,FC4EBB99,False,0,0,0,0,0.000000,0.000000,-1061522150,True,True
7073,509272,14440,64,1,F17C07B6,F17C07B6,True,14440,503443,503451,0,0.898404,0.000000,-8,True,False
7074,509344,1055907778,3,0,00000000,FF41D912,False,0,0,0,0,0.000000,0.000000,53,True,True
7075,509416,589824,1061522206,1061522206,3F458B1E,FAA53EBA,False,0,0,0,0,0.000000,0.000000,-1061522150,True,True
7076,509488,16352,64,1,AD5F37DA,AD5F37DA,True,16352,592332,592480,0,0.613958,0.000000,-8,True,False
7077,509560,1053609165,2,0,00000000,41D912FF,False,0,0,0,0,0.000000,0.000000,54,True,True
7078,509632,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7079,509704,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7080,509776,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7081,509848,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7082,509920,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7083,509992,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7084,510064,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7085,510136,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7086,510208,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7087,510280,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7088,510352,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7089,510424,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7090,510496,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7091,510568,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7092,510640,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7093,510712,589824,1061522206,1061522206,3F458B1E,D524AC08,False,0,0,0,0,0.000000,0.000000,-1061522150,True,True
7094,510784,14433,64,1,C3CAC6CF,C3CAC6CF,True,14433,503465,0,0,0.635649,0.000000,-8,True,False
7095,510856,1055907778,3,0,00000000,FF41D912,False,0,0,0,0,0.000000,0.000000,53,True,True
7096,510928,589824,1061522206,1061522206,3F458B1E,A369102A,False,0,0,0,0,0.000000,0.000000,-1061522150,True,True
7097,511000,14452,64,1,324CC5DF,324CC5DF,True,14452,517751,517752,0,0.697932,0.000000,-8,True,False
7098,511072,1055907778,3,0,00000000,FF41D912,False,0,0,0,0,0.000000,0.000000,53,True,True
7099,511144,589824,1061522206,1061522206,3F458B1E,CBD71E4C,False,0,0,0,0,0.000000,0.000000,-1061522150,True,True
7100,511216,14454,64,1,C2412A1F,C2412A1F,True,14454,527964,0,0,0.580669,0.000000,-8,True,False
7101,511288,1055907778,2,0,00000000,41D912FF,False,0,0,0,0,0.000000,0.000000,54,True,True
7102,511360,589824,1061522206,1061522206,3F458B1E,61946311,False,0,0,0,0,0.000000,0.000000,-1061522150,True,True
7103,511432,14456,64,1,987C896D,987C896D,True,14456,527978,0,0,0.965889,0.000000,-8,True,False
7104,511504,1055907778,3,0,00000000,FF41D912,False,0,0,0,0,0.000000,0.000000,53,True,True
7105,511576,589824,1061522206,1061522206,3F458B1E,2C6D6F69,False,0,0,0,0,0.000000,0.000000,-1061522150,True,True
7106,511648,16355,64,1,8A124B5A,8A124B5A,True,16355,592356,0,0,0.454727,0.000000,-8,True,False
7107,511720,1053609165,2,0,00000000,41D912FF,False,0,0,0,0,0.000000,0.000000,54,True,True
7108,511792,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7109,511864,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7110,511936,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7111,512008,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7112,512080,589824,1051416248,1051416248,3EAB56B8,760DBBD1,False,0,0,0,0,0.000000,0.000000,-1051416192,True,True
7113,512152,14464,64,1,250E53C9,250E53C9,True,14464,530576,530609,0,3.219250,0.000000,-8,True,False
7114,512224,1056964608,1,0,00000000,D202EF8D,False,0,0,0,0,0.000000,0.000000,55,True,True
7115,512296,589824,1051416248,1051416248,3EAB56B8,E7670C77,False,0,0,0,0,0.000000,0.000000,-1051416192,True,True
7116,512368,14466,64,1,AC595B73,AC595B73,True,14466,530650,530651,0,3.369380,0.000000,-8,True,False
7117,512440,1056964608,1,0,00000000,D202EF8D,False,0,0,0,0,0.000000,0.000000,55,True,True
7118,512512,917505,1953658211,1601071457,41425F30,E596940B,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7119,512584,917505,1953658211,1601071457,41425F30,98564391,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7120,512656,917505,1953658211,1601071457,41425F30,907AD9BA,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7121,512728,917505,1953658211,1601071457,41425F30,7EADEDBE,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7122,512800,917505,1953658211,1601071457,41425F30,2B5BA659,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7123,512872,917505,1953658211,1601071457,41425F30,67205CD7,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7124,512944,917505,1953658211,1601071457,41425F30,83D101B6,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7125,513016,917505,1953658211,1601071457,41425F30,0C9E6D4D,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7126,513088,917505,1953658211,1601071457,41425F30,195C0E6F,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7127,513160,917505,1953658211,1601071457,41425F30,D73B23F1,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7128,513232,917505,1953658211,1601071457,41425F30,633F6958,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7129,513304,917505,1953658211,1601071457,41425F30,D29CE134,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7130,513376,917505,1953658211,1601071457,41425F30,D0D977B3,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7131,513448,917505,1953658211,1601071457,41425F30,B828342A,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7132,513520,917505,1953658211,1601071457,41425F30,D325B2A1,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7133,513592,917505,1953658211,1601071457,41425F30,EE6F7915,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7134,513664,917505,1953658211,1601071457,41425F30,B19BA3A8,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7135,513736,917505,1953658211,1601071457,41425F30,986CD0D9,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7136,513808,917505,1953658211,1601071457,41425F30,A2C01FBA,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7137,513880,917505,1953658211,1601071457,41425F30,4274C4DB,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7138,513952,917505,1953658211,1601071457,41425F30,21F17ED5,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7139,514024,917505,1953658211,1601071457,41425F30,4B219A8A,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7140,514096,917505,1953658211,1601071457,41425F30,1BD71343,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7141,514168,917505,1953658211,1601071457,41425F30,1B61C602,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7142,514240,917505,1953658211,1601071457,41425F30,13D0604E,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7143,514312,917505,1953658211,1601071457,41425F30,540DCD33,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7144,514384,917505,1953658211,1601071457,41425F30,658D492A,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7145,514456,917505,1953658211,1601071457,41425F30,74FBD8BB,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7146,514528,917505,1953658211,1601071457,41425F30,749EC11D,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7147,514600,917505,1953658211,1601071457,41425F30,51257740,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7148,514672,917505,1953658211,1601071457,41425F30,37F66B1A,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7149,514744,917505,1953658211,1601071457,41425F30,738276E1,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7150,514816,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7151,514888,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7152,514960,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7153,515032,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7154,515104,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7155,515176,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7156,515248,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7157,515320,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
7158,515392,589824,1051416248,1051416248,3EAB56B8,F7B589A2,False,0,0,0,0,0.000000,0.000000,-1051416192,True,True
7159,515464,14468,88,1,6CB0A1ED,6CB0A1ED,True,14468,531895,0,0,2.007530,0.000000,-32,True,False
7160,515536,1051416248,1059738788,1059738788,3F2A54A4,B9078BBA,False,0,0,0,0,0.000000,0.000000,-1059738732,True,True
7161,515608,917505,1953658211,1601071457,41425F30,312B681C,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7162,515680,14470,88,1,DF8B9202,DF8B9202,True,14470,531895,0,0,2.007530,0.000000,-32,True,False
7163,515752,1051416248,1059738788,1059738788,3F2A54A4,22A8B150,False,0,0,0,0,0.000000,0.000000,-1059738732,True,True
7164,515824,917505,1953658211,1601071457,41425F30,EAA0C77B,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7165,515896,14472,64,1,AD1ED874,AD1ED874,True,14472,531897,0,0,1.503620,0.000000,-8,True,False
7166,515968,1056964608,1,0,00000000,D202EF8D,False,0,0,0,0,0.000000,0.000000,55,True,True
7167,516040,917505,1953658211,1601071457,41425F30,122EAD38,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7168,516112,14474,88,1,C1D9F823,C1D9F823,True,14474,531897,0,0,1.503620,0.000000,-32,True,False
7169,516184,1051416248,1059738788,1059738788,3F2A54A4,9075A99A,False,0,0,0,0,0.000000,0.000000,-1059738732,True,True
7170,516256,917505,1953658211,1601071457,41425F30,2329A2B2,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7171,516328,14476,88,1,6A6DE281,6A6DE281,True,14476,531897,0,0,1.503620,0.000000,-32,True,False
7172,516400,1051416248,1059738788,1059738788,3F2A54A4,F10F4057,False,0,0,0,0,0.000000,0.000000,-1059738732,True,True
7173,516472,589824,1051416248,1051416248,3EAB56B8,15CBF604,False,0,0,0,0,0.000000,0.000000,-1051416192,True,True
7174,516544,14478,88,1,EC7E2C0C,EC7E2C0C,True,14478,531899,0,0,1.003270,0.000000,-32,True,False
7175,516616,1051416248,1059738788,1059738788,3F2A54A4,8F711396,False,0,0,0,0,0.000000,0.000000,-1059738732,True,True
7176,516688,917505,1953658211,1601071457,41425F30,144F7A1B,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7177,516760,14480,88,1,749BE19A,749BE19A,True,14480,531899,0,0,1.003270,0.000000,-32,True,False
7178,516832,1051416248,1059738788,1059738788,3F2A54A4,A7321968,False,0,0,0,0,0.000000,0.000000,-1059738732,True,True
7179,516904,917505,1953658211,1601071457,41425F30,77ECA5BB,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7180,516976,14482,64,1,1CFE55A0,1CFE55A0,True,14482,531901,0,0,1.992460,0.000000,-8,True,False
7181,517048,1056964608,1,0,00000000,D202EF8D,False,0,0,0,0,0.000000,0.000000,55,True,True
7182,517120,917505,1953658211,1601071457,41425F30,61AB4D74,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7183,517192,14484,88,1,D4CED378,D4CED378,True,14484,531901,0,0,1.992460,0.000000,-32,True,False
7184,517264,1051416248,1059738788,1059738788,3F2A54A4,6B56EDEF,False,0,0,0,0,0.000000,0.000000,-1059738732,True,True
7185,517336,917505,1953658211,1601071457,41425F30,F1FA9A0C,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7186,517408,14486,88,1,E9AB4011,E9AB4011,True,14486,531901,0,0,1.992460,0.000000,-32,True,False
7187,517480,1051416248,1059738788,1059738788,3F2A54A4,76E421E5,False,0,0,0,0,0.000000,0.000000,-1059738732,True,True
7188,517552,589824,1051416248,1051416248,3EAB56B8,51314DD3,False,0,0,0,0,0.000000,0.000000,-1051416192,True,True
7189,517624,14488,88,1,34C290B5,34C290B5,True,14488,531903,0,0,1.499130,0.000000,-32,True,False
7190,517696,1051416248,1059738788,1059738788,3F2A54A4,FAC22695,False,0,0,0,0,0.000000,0.000000,-1059738732,True,True
7191,517768,917505,1953658211,1601071457,41425F30,64231668,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7192,517840,14490,88,1,87F9A35A,87F9A35A,True,14490,531903,0,0,1.499130,0.000000,-32,True,False
7193,517912,1051416248,1059738788,1059738788,3F2A54A4,A5920641,False,0,0,0,0,0.000000,0.000000,-1059738732,True,True
7194,517984,917505,1953658211,1601071457,41425F30,2766BD96,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7195,518056,14492,64,1,16901F8E,16901F8E,True,14492,531905,0,0,0.997020,0.000000,-8,True,False
7196,518128,1056964608,1,0,00000000,D202EF8D,False,0,0,0,0,0.000000,0.000000,55,True,True
7197,518200,917505,1953658211,1601071457,41425F30,4178E199,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7198,518272,14494,88,1,6CFC29B9,6CFC29B9,True,14494,531905,0,0,0.997020,0.000000,-32,True,False
7199,518344,1051416248,1059738788,1059738788,3F2A54A4,125136A2,False,0,0,0,0,0.000000,0.000000,-1059738732,True,True
7200,518416,917505,1953658211,1601071457,41425F30,5F5BD90F,False,0,0,0,0,0.000000,0.000000,-1953658155,True,True
7201,518488,14496,88,1,82406007,82406007,True,14496,531905,0,0,0.997020,0.000000,-32,True,False
