index,file_offset,id,size,ver,stride,crc32_field,crc_ok,id2,A,B,C,D_f32_0x20,E_f32_0x24,F_u32_0x28,tail_len,tail_nonzero
4323,467260,12834,28,1,72,F5CA412A,True,12834,246089,0,0,0.101576,0.000000,0,28,F
4324,467332,12836,28,1,72,5F64276E,True,12836,246069,0,0,0.208920,0.000000,0,28,F
4325,467404,12838,28,1,72,1396BA98,True,12838,240404,0,0,0.175471,0.000000,0,28,F
4326,467476,12840,28,1,72,9114C1C5,True,12840,406551,0,0,0.241616,0.000000,0,28,F
4327,467548,12842,28,1,72,62B838FB,True,12842,406562,0,0,0.064352,0.000000,0,28,F
4328,467620,12844,28,1,72,56FA46A1,True,12844,406564,0,0,0.158382,0.000000,0,28,F
4329,467692,12846,28,1,72,8AED6F56,True,12846,406567,0,0,0.158342,0.000000,0,28,F
4330,467764,12848,28,1,72,B37DDBB4,True,12848,406601,0,0,0.201790,0.000000,0,28,F
4331,467836,12850,28,1,72,24337CD3,True,12850,406603,0,0,0.158056,0.000000,0,28,F
4332,467908,12852,28,1,72,4A9DCF29,True,12852,406606,0,0,0.215504,0.000000,0,28,F
4333,467980,12854,28,1,72,F9FA26B9,True,12854,406608,0,0,0.785246,0.000000,0,28,F
4334,468052,12856,28,1,72,C3610380,True,12856,406635,0,0,0.376945,0.000000,0,28,F
4335,468124,12452,49,1,72,486C7B7E,True,12452,327980,0,0,0.458936,0.000000,1886220131,7,F
4336,468196,12453,28,1,72,3267D85B,True,12453,327975,0,0,0.050904,0.000000,0,28,F
4337,468268,12454,28,1,72,F8B11BB6,True,12454,328012,0,0,0.470778,0.000000,0,28,F
4338,468340,12455,28,1,72,C9162D1B,True,12455,328016,0,0,0.184446,0.000000,0,28,F
4339,468412,12456,28,1,72,0CFF51E6,True,12456,328004,0,0,0.290584,0.000000,0,28,F
4340,468484,12718,28,1,72,E855089D,True,12718,246538,0,0,0.204156,0.000000,0,28,F
4341,468556,12719,28,1,72,A9B8A281,True,12719,246508,0,0,0.388804,0.000000,0,28,F
4342,468628,12720,28,1,72,95912702,True,12720,247785,0,0,0.199614,0.000000,0,28,F
4343,468700,12721,28,1,72,554F9AE3,True,12721,246458,0,0,0.163129,0.000000,0,28,F
4344,468772,12722,28,1,72,C620A5A5,True,12722,246453,0,0,0.160661,0.000000,0,28,F
4345,468844,12723,28,1,72,7A6259E6,True,12723,246532,0,0,0.120008,0.000000,0,28,F
4346,468916,12724,28,1,72,DDBF218B,True,12724,246445,0,0,0.129240,0.000000,0,28,F
4347,468988,12725,28,1,72,74A5B9F6,True,12725,246468,0,0,0.214191,0.000000,0,28,F
4348,469060,12726,28,1,72,B558A664,True,12726,246497,0,0,0.175285,0.000000,0,28,F
4349,469132,12727,28,1,72,FD0ABF9A,True,12727,246548,0,0,0.188905,0.000000,0,28,F
4350,469204,12728,28,1,72,3C65B4B7,True,12728,247788,0,0,0.131474,0.000000,0,28,F
4351,469276,12729,28,1,72,4B3873CB,True,12729,246519,0,0,0.120374,0.000000,0,28,F
4352,469348,12730,28,1,72,95A1BB7D,True,12730,246505,0,0,0.181409,0.000000,0,28,F
4353,469420,12731,28,1,72,80933462,True,12731,246465,0,0,0.235500,0.000000,0,28,F
4354,469492,12732,28,1,72,826C5C58,True,12732,246500,0,0,0.171209,0.000000,0,28,F
4355,469564,12734,28,1,72,2BE4A58B,True,12734,240383,0,0,0.220482,0.000000,0,28,F
4356,469636,12735,28,1,72,89EE6E02,True,12735,246050,0,0,0.149354,0.000000,0,28,F
4357,469708,12736,28,1,72,249A548E,True,12736,246026,0,0,0.270987,0.000000,0,28,F
4358,469780,12737,28,1,72,3B55B441,True,12737,240419,0,0,0.311062,0.000000,0,28,F
4359,469852,12738,28,1,72,D162D4E8,True,12738,246042,0,0,0.080514,0.000000,0,28,F
4360,469924,12739,28,1,72,694867D5,True,12739,246023,0,0,0.189768,0.000000,0,28,F
4361,469996,12740,28,1,72,6DCE60CD,True,12740,246069,0,0,0.208920,0.000000,0,28,F
4362,470068,12741,28,1,72,263FFDDD,True,12741,240416,0,0,0.179446,0.000000,0,28,F
4363,470140,12742,28,1,72,23156247,True,12742,240411,0,0,0.139653,0.000000,0,28,F
4364,470212,12743,28,1,72,18203C67,True,12743,246019,0,0,0.244487,0.000000,0,28,F
4365,470284,12744,28,1,72,C9A4145B,True,12744,246089,0,0,0.101576,0.000000,0,28,F
4366,470356,12745,28,1,72,C76FA072,True,12745,246065,0,0,0.187658,0.000000,0,28,F
4367,470428,12746,28,1,72,2A44E1A7,True,12746,240404,0,0,0.175471,0.000000,0,28,F
4368,470500,12987,28,1,72,94B188CE,True,12987,524790,0,0,0.138872,0.000000,0,28,F
4369,470572,12988,28,1,72,3FA4EEB3,True,12988,524166,0,0,0.136952,0.000000,0,28,F
4370,470644,12989,28,1,72,12481360,True,12989,524160,0,0,0.754663,0.000000,0,28,F
4371,470716,12990,28,1,72,59F2C466,True,12990,524158,0,0,0.524140,0.000000,0,28,F
4372,470788,12991,28,1,72,F2048B31,True,12991,524162,0,0,1.137470,0.000000,0,28,F
4373,470860,12992,28,1,72,29593FF1,True,12992,524164,0,0,0.418413,0.000000,0,28,F
4374,470932,13838,28,1,72,97D99507,True,13838,238702,0,0,0.216411,0.000000,0,28,F
4375,471004,13839,28,1,72,94FC9A33,True,13839,240324,0,0,0.189561,0.000000,0,28,F
4376,471076,13840,28,1,72,093AC4A4,True,13840,240332,0,0,0.079120,0.000000,0,28,F
4377,471148,13841,28,1,72,DAC10AA3,True,13841,239245,0,0,0.124574,0.000000,0,28,F
4378,471220,13842,28,1,72,F3EF2820,True,13842,240343,0,0,0.132079,0.000000,0,28,F
4379,471292,13843,28,1,72,9019A951,True,13843,240310,0,0,0.509043,0.000000,0,28,F
4380,471364,13844,28,1,72,C568E034,True,13844,239252,0,0,0.133569,0.000000,0,28,F
4381,471436,13845,28,1,72,0E37C0BC,True,13845,240338,0,0,0.294175,0.000000,0,28,F
4382,471508,13846,28,1,72,F3821755,True,13846,240327,0,0,0.304188,0.000000,0,28,F
4383,471580,13847,28,1,72,4FE908CE,True,13847,240314,0,0,0.290497,0.000000,0,28,F
4384,471652,13848,28,1,72,BB4716EE,True,13848,239256,0,0,0.173381,0.000000,0,28,F
4385,471724,13849,28,1,72,48432DF9,True,13849,240352,0,0,0.105058,0.000000,0,28,F
4386,471796,13850,28,1,72,F3C53B0A,True,13850,240317,0,0,0.107881,0.000000,0,28,F
4387,471868,13851,28,1,72,134A2704,True,13851,238492,0,0,0.161976,0.000000,0,28,F
4388,471940,13907,28,1,72,BA783F9A,True,13907,538114,0,0,0.300314,0.000000,0,28,F
4389,472012,13908,28,1,72,DF2E2008,True,13908,538121,0,0,0.267947,0.000000,0,28,F
4390,472084,13909,28,1,72,5699CE77,True,13909,538124,0,0,0.263953,0.000000,0,28,F
4391,472156,13910,28,1,72,0BE73488,True,13910,538126,0,0,0.215903,0.000000,0,28,F
4392,472228,13911,28,1,72,044A0B92,True,13911,538133,0,0,0.285114,0.000000,0,28,F
4393,472300,13936,28,1,72,1C09876D,True,13936,531914,0,0,0.033887,0.000000,0,28,F
4394,472372,13937,28,1,72,5F3EC38A,True,13937,246836,0,0,0.139601,0.000000,0,28,F
4395,472444,13938,28,1,72,FF13C712,True,13938,531924,0,0,0.045086,0.000000,0,28,F
4396,472516,13939,28,1,72,87F8370D,True,13939,246845,0,0,0.185077,0.000000,0,28,F
4397,472588,16199,28,1,72,5DB36E2E,True,16199,591247,0,0,0.062908,0.000000,0,28,F
4398,472660,16200,28,1,72,0BFAB09A,True,16200,591248,0,0,0.091147,0.000000,0,28,F
4399,472732,16201,28,1,72,8DBB4D46,True,16201,591249,0,0,0.080917,0.000000,0,28,F
4400,472804,13912,28,1,72,5914F52E,True,13912,538151,0,0,0.419803,0.000000,0,28,F
4401,472876,13913,28,1,72,9A554F26,True,13913,538156,0,0,0.220619,0.000000,0,28,F
4402,472948,13914,28,1,72,EB71C0D1,True,13914,538160,0,0,0.177969,0.000000,0,28,F
4403,473020,13915,28,1,72,08BC9431,True,13915,538164,0,0,0.321202,0.000000,0,28,F
4404,473092,13916,28,1,72,8C4BFAE7,True,13916,538167,0,0,0.197745,0.000000,0,28,F
4405,473164,13917,28,1,72,7B5D3F98,True,13917,538169,0,0,0.176328,0.000000,0,28,F
4406,473236,15671,74,1,108,50F3B1A3,True,15671,583399,0,0,0.458936,0.000000,1886216563,18,F
4407,473344,15672,74,1,108,F94E4C7E,True,15672,583399,0,0,0.458936,0.000000,1886216563,18,F
4408,473452,15673,74,1,108,F88A269D,True,15673,583399,0,0,0.458936,0.000000,1886216563,18,F
4409,473560,15674,74,1,108,6509C43C,True,15674,583399,0,0,0.458936,0.000000,1886216563,18,F
4410,473668,15675,74,1,108,B0E8E7EE,True,15675,583399,0,0,0.458936,0.000000,1886216563,18,F
4411,473776,15676,74,1,108,A9D17181,True,15676,583399,0,0,0.458936,0.000000,1886216563,18,F
4412,473884,15677,74,1,108,C03EE5E3,True,15677,583399,0,0,0.458936,0.000000,1886216563,18,F
4413,473992,15678,74,1,108,3BEA38E3,True,15678,583399,0,0,0.458936,0.000000,1886216563,18,F
4414,474100,15679,74,1,108,177619CD,True,15679,583399,0,0,0.458936,0.000000,1886216563,18,F
4415,474208,15680,74,1,108,040ABE39,True,15680,583399,0,0,0.458936,0.000000,1886216563,18,F
4416,474316,15681,74,1,108,884B67AA,True,15681,583399,0,0,0.458936,0.000000,1886216563,18,F
4417,474424,15682,74,1,108,C2654815,True,15682,583399,0,0,0.458936,0.000000,1886216563,18,F
4418,474532,15683,74,1,108,DA50760D,True,15683,583399,0,0,0.458936,0.000000,1886216563,18,F
4419,474640,15684,74,1,108,EAAD4186,True,15684,583399,0,0,0.458936,0.000000,1886216563,18,F
4420,474748,15685,74,1,108,1BBB5430,True,15685,583399,0,0,0.458936,0.000000,1886216563,18,F
4421,474856,15686,74,1,108,3E9ED5B7,True,15686,583399,0,0,0.458936,0.000000,1886216563,18,F
4422,474964,15687,74,1,108,1718DCED,True,15687,583399,0,0,0.458936,0.000000,1886216563,18,F
4423,475072,15688,74,1,108,3BBAB39C,True,15688,583399,0,0,0.458936,0.000000,1886216563,18,F
4424,475180,15689,74,1,108,3B784A98,True,15689,583399,0,0,0.458936,0.000000,1886216563,18,F
4425,475288,15690,74,1,108,41A02B4E,True,15690,583399,0,0,0.458936,0.000000,1886216563,18,F
4426,475396,15691,74,1,108,E6960987,True,15691,583399,0,0,0.458936,0.000000,1886216563,18,F
4427,475504,15692,74,1,108,7BCD5C5A,True,15692,583399,0,0,0.458936,0.000000,1886216563,18,F
4428,475612,15693,74,1,108,41F9284E,True,15693,583399,0,0,0.458936,0.000000,1886216563,18,F
4429,475720,15694,74,1,108,42B876E2,True,15694,583399,0,0,0.458936,0.000000,1886216563,18,F
4430,475828,15695,74,1,108,C42347C6,True,15695,583399,0,0,0.458936,0.000000,1886216563,18,F
4431,475936,15696,74,1,108,CAE29139,True,15696,583399,0,0,0.458936,0.000000,1886216563,18,F
4432,476044,15697,74,1,108,74F7DF43,True,15697,583399,0,0,0.458936,0.000000,1886216563,18,F
4433,476152,15698,74,1,108,1AC9696A,True,15698,583399,0,0,0.458936,0.000000,1886216563,18,F
4434,476260,15699,74,1,108,43763FFD,True,15699,583399,0,0,0.458936,0.000000,1886216563,18,F
4435,476368,15700,74,1,108,816C55CA,True,15700,583399,0,0,0.458936,0.000000,1886216563,18,F
4436,476476,15701,74,1,108,B0270CA8,True,15701,583399,0,0,0.458936,0.000000,1886216563,18,F
4437,476584,15703,74,1,108,930D2DFF,True,15703,583399,0,0,0.458936,0.000000,1886216563,18,F
4438,476692,15704,74,1,108,6A298EE4,True,15704,583399,0,0,0.458936,0.000000,1886216563,18,F
4439,476800,15705,74,1,108,AA0C4596,True,15705,583399,0,0,0.458936,0.000000,1886216563,18,F
4440,476908,15706,74,1,108,48B5E245,True,15706,583399,0,0,0.458936,0.000000,1886216563,18,F
4441,477016,15707,74,1,108,0DA56BD6,True,15707,583399,0,0,0.458936,0.000000,1886216563,18,F
4442,477124,15708,74,1,108,E4C484A2,True,15708,583399,0,0,0.458936,0.000000,1886216563,18,F
4443,477232,15709,74,1,108,CB4784EA,True,15709,583399,0,0,0.458936,0.000000,1886216563,18,F
4444,477340,15710,74,1,108,1EF7C50B,True,15710,583399,0,0,0.458936,0.000000,1886216563,18,F
4445,477448,15711,74,1,108,3A5B11FF,True,15711,583399,0,0,0.458936,0.000000,1886216563,18,F
4446,477556,15712,74,1,108,EB6848BF,True,15712,583399,0,0,0.458936,0.000000,1886216563,18,F
4447,477664,15713,74,1,108,0E05A22D,True,15713,583399,0,0,0.458936,0.000000,1886216563,18,F
4448,477772,15714,74,1,108,9626FBB4,True,15714,583399,0,0,0.458936,0.000000,1886216563,18,F
4449,477880,15715,74,1,108,7A07AE97,True,15715,583399,0,0,0.458936,0.000000,1886216563,18,F
4450,477988,15737,74,1,108,69C6A20A,True,15737,583399,0,0,0.458936,0.000000,1886216563,18,F
4451,478096,15738,74,1,108,0F62FD88,True,15738,583399,0,0,0.458936,0.000000,1886216563,18,F
4452,478204,15739,74,1,108,8B84DB98,True,15739,583399,0,0,0.458936,0.000000,1886216563,18,F
4453,478312,15740,74,1,108,AAB002F9,True,15740,583399,0,0,0.458936,0.000000,1886216563,18,F
4454,478420,15742,74,1,108,D3D77F67,True,15742,583399,0,0,0.458936,0.000000,1886216563,18,F
4455,478528,15744,74,1,108,0DEB65FC,True,15744,583399,0,0,0.458936,0.000000,1886216563,18,F
4456,478636,15745,74,1,108,B1B335B2,True,15745,583399,0,0,0.458936,0.000000,1886216563,18,F
4457,478744,15746,74,1,108,75E080ED,True,15746,583399,0,0,0.458936,0.000000,1886216563,18,F
4458,478852,15747,74,1,108,1272936F,True,15747,583399,0,0,0.458936,0.000000,1886216563,18,F
4459,478960,15748,74,1,108,FDFCAFDE,True,15748,583399,0,0,0.458936,0.000000,1886216563,18,F
4460,479068,15749,74,1,108,41A4FF90,True,15749,583399,0,0,0.458936,0.000000,1886216563,18,F
4461,479176,15750,74,1,108,85F74ACF,True,15750,583399,0,0,0.458936,0.000000,1886216563,18,F
4462,479284,15751,74,1,108,3FACDA03,True,15751,583399,0,0,0.458936,0.000000,1886216563,18,F
4463,479392,15752,74,1,108,8799F56E,True,15752,583399,0,0,0.458936,0.000000,1886216563,18,F
4464,479500,15753,74,1,108,3BC1A520,True,15753,583399,0,0,0.458936,0.000000,1886216563,18,F
4465,479608,15755,74,1,108,980003FD,True,15755,583399,0,0,0.458936,0.000000,1886216563,18,F
4466,479716,15756,74,1,108,778E3F4C,True,15756,583399,0,0,0.458936,0.000000,1886216563,18,F
4467,479824,15757,74,1,108,CBD66F02,True,15757,583399,0,0,0.458936,0.000000,1886216563,18,F
4468,479932,15758,74,1,108,0F85DA5D,True,15758,583399,0,0,0.458936,0.000000,1886216563,18,F
4469,480040,15759,74,1,108,04F24806,True,15759,583399,0,0,0.458936,0.000000,1886216563,18,F
4470,480148,15760,74,1,108,13B140D3,True,15760,583399,0,0,0.458936,0.000000,1886216563,18,F
4471,480256,15761,74,1,108,AFE9109D,True,15761,583399,0,0,0.458936,0.000000,1886216563,18,F
4472,480364,15762,74,1,108,6BBAA5C2,True,15762,583399,0,0,0.458936,0.000000,1886216563,18,F
4473,480472,15763,74,1,108,0C28B640,True,15763,583399,0,0,0.458936,0.000000,1886216563,18,F
4474,480580,15764,74,1,108,E3A68AF1,True,15764,583399,0,0,0.458936,0.000000,1886216563,18,F
4475,480688,15765,74,1,108,5FFEDABF,True,15765,583399,0,0,0.458936,0.000000,1886216563,18,F
4476,480796,15766,74,1,108,9BAD6FE0,True,15766,583399,0,0,0.458936,0.000000,1886216563,18,F
4477,480904,15767,74,1,108,4911FE09,True,15767,583399,0,0,0.458936,0.000000,1886216563,18,F
4478,481012,15768,74,1,108,A3D8C00B,True,15768,583399,0,0,0.458936,0.000000,1886216563,18,F
4479,481120,15769,74,1,108,CBFA5CA5,True,15769,583399,0,0,0.458936,0.000000,1886216563,18,F
4480,481228,15770,74,1,108,04ECB6EB,True,15770,583399,0,0,0.458936,0.000000,1886216563,18,F
4481,481336,15771,74,1,108,0C357BE4,True,15771,583399,0,0,0.458936,0.000000,1886216563,18,F
4482,481444,15772,74,1,108,5A24AA53,True,15772,583399,0,0,0.458936,0.000000,1886216563,18,F
4483,481552,15773,74,1,108,8B99DBFB,True,15773,583399,0,0,0.458936,0.000000,1886216563,18,F
4484,481660,15774,74,1,108,95008D57,True,15774,583399,0,0,0.458936,0.000000,1886216563,18,F
4485,481768,15776,74,1,108,385A8E65,True,15776,583399,0,0,0.458936,0.000000,1886216563,18,F
4486,481876,15777,74,1,108,99CA0ED9,True,15777,583399,0,0,0.458936,0.000000,1886216563,18,F
4487,481984,15778,74,1,108,BF45A0FF,True,15778,583399,0,0,0.458936,0.000000,1886216563,18,F
4488,482092,15779,74,1,108,3B125947,True,15779,583399,0,0,0.458936,0.000000,1886216563,18,F
4489,482200,15780,74,1,108,C74B2502,True,15780,583399,0,0,0.458936,0.000000,1886216563,18,F
4490,482308,15781,74,1,108,7B13754C,True,15781,583399,0,0,0.458936,0.000000,1886216563,18,F
4491,482416,15782,74,1,108,BF40C013,True,15782,583399,0,0,0.458936,0.000000,1886216563,18,F
4492,482524,15783,74,1,108,D8D2D391,True,15783,583399,0,0,0.458936,0.000000,1886216563,18,F
4493,482632,15784,74,1,108,60E7FCFC,True,15784,583399,0,0,0.458936,0.000000,1886216563,18,F
4494,482740,15785,74,1,108,DCBFACB2,True,15785,583399,0,0,0.458936,0.000000,1886216563,18,F
4495,482848,15786,74,1,108,18EC19ED,True,15786,583399,0,0,0.458936,0.000000,1886216563,18,F
4496,482956,15787,74,1,108,7E7EAA50,True,15787,583399,0,0,0.458936,0.000000,1886216563,18,F
4497,483064,15788,74,1,108,91F096E1,True,15788,583399,0,0,0.458936,0.000000,1886216563,18,F
4498,483172,15789,74,1,108,4DE57967,True,15789,583399,0,0,0.458936,0.000000,1886216563,18,F
4499,483280,15790,74,1,108,6674A706,True,15790,583399,0,0,0.458936,0.000000,1886216563,18,F
4500,483388,15791,74,1,108,0C892D2D,True,15791,583399,0,0,0.458936,0.000000,1886216563,18,F
4501,483496,15792,74,1,108,F4084EC6,True,15792,583399,0,0,0.458936,0.000000,1886216563,18,F
4502,483604,15793,74,1,108,1448679E,True,15793,583399,0,0,0.458936,0.000000,1886216563,18,F
4503,483712,15794,74,1,108,3FD9B9FF,True,15794,583399,0,0,0.458936,0.000000,1886216563,18,F
4504,483820,15945,74,1,108,F3C94BD1,True,15945,583399,0,0,0.458936,0.000000,1886216563,18,F
4505,483928,15946,74,1,108,D5FDB57A,True,15946,583399,0,0,0.458936,0.000000,1886216563,18,F
4506,484036,15947,74,1,108,8068E636,True,15947,583399,0,0,0.458936,0.000000,1886216563,18,F
4507,484144,15948,74,1,108,F4BC3862,True,15948,583399,0,0,0.458936,0.000000,1886216563,18,F
4508,484252,15949,74,1,108,9E212247,True,15949,583399,0,0,0.458936,0.000000,1886216563,18,F
4509,484360,15950,74,1,108,B29F0CD9,True,15950,583399,0,0,0.458936,0.000000,1886216563,18,F
4510,484468,15951,74,1,108,352BBC23,True,15951,583399,0,0,0.458936,0.000000,1886216563,18,F
4511,484576,15952,74,1,108,6BA8E528,True,15952,583399,0,0,0.458936,0.000000,1886216563,18,F
4512,484684,15953,74,1,108,F6008DA0,True,15953,583399,0,0,0.458936,0.000000,1886216563,18,F
4513,484792,15954,74,1,108,E0D8F224,True,15954,583399,0,0,0.458936,0.000000,1886216563,18,F
4514,484900,15955,74,1,108,B54DA168,True,15955,583399,0,0,0.458936,0.000000,1886216563,18,F
4515,485008,15956,74,1,108,C1222FB1,True,15956,583399,0,0,0.458936,0.000000,1886216563,18,F
4516,485116,15957,74,1,108,8DCAD4C0,True,15957,583399,0,0,0.458936,0.000000,1886216563,18,F
4517,485224,15958,74,1,108,0AF3D888,True,15958,583399,0,0,0.458936,0.000000,1886216563,18,F
4518,485332,15959,74,1,108,1A12230F,True,15959,583399,0,0,0.458936,0.000000,1886216563,18,F
4519,485440,15960,74,1,108,9D1E0417,True,15960,583399,0,0,0.458936,0.000000,1886216563,18,F
4520,485548,15961,74,1,108,764F3534,True,15961,583399,0,0,0.458936,0.000000,1886216563,18,F
4521,485656,15962,74,1,108,E4AE11B4,True,15962,583399,0,0,0.458936,0.000000,1886216563,18,F
4522,485764,15963,74,1,108,3B29321B,True,15963,583399,0,0,0.458936,0.000000,1886216563,18,F
4523,485872,15964,74,1,108,32DAEE01,True,15964,583399,0,0,0.458936,0.000000,1886216563,18,F
4524,485980,15965,74,1,108,E376E649,True,15965,583399,0,0,0.458936,0.000000,1886216563,18,F
4525,486088,15966,74,1,108,FBB109CB,True,15966,583399,0,0,0.458936,0.000000,1886216563,18,F
4526,486196,15967,74,1,108,E0BA1248,True,15967,583399,0,0,0.458936,0.000000,1886216563,18,F
4527,486304,15968,74,1,108,A65BA1C6,True,15968,583399,0,0,0.458936,0.000000,1886216563,18,F
4528,486412,15969,74,1,108,E14D39AE,True,15969,583399,0,0,0.458936,0.000000,1886216563,18,F
4529,486520,15970,74,1,108,868CACE0,True,15970,583399,0,0,0.458936,0.000000,1886216563,18,F
4530,486628,15971,74,1,108,EA3EE605,True,15971,583399,0,0,0.458936,0.000000,1886216563,18,F
4531,486736,15972,74,1,108,0ADE0363,True,15972,583399,0,0,0.458936,0.000000,1886216563,18,F
4532,486844,15973,74,1,108,C578D0B8,True,15973,583399,0,0,0.458936,0.000000,1886216563,18,F
4533,486952,15974,74,1,108,811544E2,True,15974,583399,0,0,0.458936,0.000000,1886216563,18,F
4534,487060,15975,74,1,108,3C7CF58F,True,15975,583399,0,0,0.458936,0.000000,1886216563,18,F
4535,487168,15976,74,1,108,098A587C,True,15976,583399,0,0,0.458936,0.000000,1886216563,18,F
4536,487276,15977,74,1,108,F8E789D1,True,15977,583399,0,0,0.458936,0.000000,1886216563,18,F
4537,487384,15978,74,1,108,0C3965F3,True,15978,583399,0,0,0.458936,0.000000,1886216563,18,F
4538,487492,15979,74,1,108,923B8C0B,True,15979,583399,0,0,0.458936,0.000000,1886216563,18,F
4539,487600,15980,74,1,108,E65402D2,True,15980,583399,0,0,0.458936,0.000000,1886216563,18,F
4540,487708,15981,74,1,108,8FA868B8,True,15981,583399,0,0,0.458936,0.000000,1886216563,18,F
4541,487816,15982,74,1,108,9AAA37FE,True,15982,583399,0,0,0.458936,0.000000,1886216563,18,F
4542,487924,15992,74,1,108,FBA8E8BE,True,15992,583399,0,0,0.458936,0.000000,1886216563,18,F
4543,488032,15993,74,1,108,F0DF7AE5,True,15993,583399,0,0,0.458936,0.000000,1886216563,18,F
4544,488140,15823,64,1,108,1EEF7DAA,True,15823,585001,0,0,0.228527,0.000000,1035489772,28,F
4545,488248,15847,28,1,72,C8425FD0,True,15847,584708,0,0,0.142948,0.000000,0,28,F
4546,488320,15896,64,1,108,BB93AE36,True,15896,585001,0,0,0.228527,0.000000,1035489772,28,F
4547,488428,15897,64,1,108,40DC108F,True,15897,585001,0,0,0.228527,0.000000,1063675494,28,F
4548,488536,15898,64,1,108,6DB968B4,True,15898,585001,0,0,0.228527,0.000000,1064682127,28,F
4549,488644,15899,64,1,108,77B3CD12,True,15899,585001,0,0,0.228527,0.000000,1035489772,28,F
4550,488752,15900,64,1,108,18A09257,True,15900,585001,0,0,0.228527,0.000000,1063675494,28,F
4551,488860,15901,64,1,108,9A7CCC48,True,15901,585001,0,0,0.228527,0.000000,1035489772,28,F
4552,488968,15902,64,1,108,A4282F9A,True,15902,585001,0,0,0.228527,0.000000,1063675494,28,F
4553,489076,15903,64,1,108,8444240C,True,15903,585001,0,0,0.228527,0.000000,1065353216,28,F
4554,489184,15904,64,1,108,F97D6507,True,15904,585001,0,0,0.228527,0.000000,1063675494,28,F
4555,489292,15905,64,1,108,02E5B670,True,15905,585001,0,0,0.228527,0.000000,1035489772,28,F
4556,489400,15906,64,1,108,3CB155A2,True,15906,585001,0,0,0.228527,0.000000,1063675494,28,F
4557,489508,15907,64,1,108,AA08053C,True,15907,585001,0,0,0.228527,0.000000,1065353216,28,F
4558,489616,15908,64,1,108,5FCF0E99,True,15908,585001,0,0,0.228527,0.000000,1058222899,28,F
4559,489724,15909,64,1,108,2031F248,True,15909,585001,0,0,0.228527,0.000000,1058877211,28,F
4560,489832,15910,64,1,108,454BFBA7,True,15910,585001,0,0,0.228527,0.000000,1035489772,28,F
4561,489940,15911,64,1,108,BE04451E,True,15911,585001,0,0,0.228527,0.000000,1063675494,28,F
4562,490048,15912,64,1,108,60A9F89C,True,15912,585001,0,0,0.228527,0.000000,1064682127,28,F
4563,490156,15913,64,1,108,99E01208,True,15913,585001,0,0,0.228527,0.000000,1059816735,28,F
4564,490264,15914,64,1,108,C3E51FD1,True,15914,585001,0,0,0.228527,0.000000,0,28,F
4565,490372,15915,64,1,108,A176EC4B,True,15915,585001,0,0,0.228527,0.000000,1035489772,28,F
4566,490480,15916,64,1,108,D2EEE6F0,True,15916,585001,0,0,0.228527,0.000000,1058877211,28,F
4567,490588,15917,64,1,108,728FB274,True,15917,585001,0,0,0.228527,0.000000,1035489772,28,F
4568,490696,15918,64,1,108,4CDB51A6,True,15918,585001,0,0,0.228527,0.000000,1063675494,28,F
4569,490804,15919,64,1,108,A4A574F6,True,15919,585001,0,0,0.228527,0.000000,1064682127,28,F
4570,490912,16384,28,1,72,1E5BE629,True,16384,592853,0,0,0.095318,0.000000,0,28,F
4571,490984,16385,28,1,72,63B02852,True,16385,592618,0,0,0.048469,0.000000,0,28,F
4572,491056,16386,28,1,72,92E9BC5C,True,16386,592621,0,0,0.049225,0.000000,0,28,F
4573,491128,16387,64,1,108,E8962CA3,True,16387,592708,0,0,0.042106,0.000000,1048706862,28,F
4574,491236,16388,28,1,72,DAF290E6,True,16388,592615,0,0,0.046145,0.000000,0,28,F
4575,491308,16389,28,1,72,705D74A0,True,16389,592628,0,0,0.055924,0.000000,0,28,F
4576,491380,16392,64,1,108,1F5D7FCA,True,16392,592708,0,0,0.042106,0.000000,1054280253,28,F
4577,491488,16393,64,1,108,1BC801D1,True,16393,592708,0,0,0.042106,0.000000,1043857442,28,F
4578,491596,16394,64,1,108,BFC165EC,True,16394,592708,0,0,0.042106,0.000000,1036831949,28,F
4579,491704,16395,64,1,108,252BDFEE,True,16395,592708,0,0,0.042106,0.000000,1061158912,28,F
4580,491812,16396,28,1,72,419ED96C,True,16396,592626,0,0,0.095318,0.000000,0,28,F
4581,491884,14207,80,1,108,99F9D243,True,14207,419625,0,0,0.930366,0.000000,1852399952,12,F
4582,491992,14208,80,1,108,5EFCBC57,True,14208,419625,0,0,0.930366,0.000000,1852399952,12,F
4583,492100,14209,80,1,108,9B8CCFEB,True,14209,419647,0,0,0.738640,0.000000,1852399952,12,F
4584,492208,14210,80,1,108,8971E743,True,14210,419625,0,0,0.930366,0.000000,1852399952,12,F
4585,492316,14211,28,1,72,F5C672EC,True,14211,419647,0,0,0.738640,0.000000,0,28,F
4586,492388,14212,53,1,72,0DC7339D,True,14212,419655,0,0,0.647230,0.000000,1852399952,3,F
4587,492460,14213,80,1,108,F2296212,True,14213,419647,0,0,0.738640,0.000000,1852399952,12,F
4588,492568,14214,80,1,108,323463E9,True,14214,419625,0,0,0.930366,0.000000,1852399952,12,F
4589,492676,14215,28,1,72,C896F4E1,True,14215,419655,0,0,0.647230,0.000000,0,28,F
4590,492748,14216,80,1,108,AE051E13,True,14216,419647,0,0,0.738640,0.000000,1852399952,12,F
