relative_path,size_bytes,sha256
01_RAW\ghidra_output\S9_PSEUDO_CALLER_004C5580.txt,10870,BB679B02090983B03B50CCD683069AF8923F97E80B1E5C322DD49D7A91A5B167
01_RAW\ghidra_output\S9_PSEUDO_CALLER_004E68A0.txt,2693,0E340D7D9B177DE882EFDF04BB44565195BBA5DD28A417D4EA7353D9CA72A833
01_RAW\ghidra_output\S9_PSEUDO_CALLER_0050CC70.txt,11727,4D63C167FF6EBDD468A9FC8D64BC068AA930D7269D72131DC66E26ED000CA8C7
01_RAW\ghidra_output\S9_PSEUDO_CALLER_0050E490.txt,39282,2BBA85137AAC3B78281F34F4AA143E916603F9924BB7F84A7B8A77838D2D0492
01_RAW\ghidra_output\S9_PSEUDO_CALLER_00511070.txt,7235,8C833652AD65DC50012A6A0247761C38961F3C7A80B66E0E9EFB9A41DAAB9B1D
01_RAW\ghidra_output\S9_PSEUDO_CALLER_00567170.txt,8310,676D1010FEFED749F8CB7C897C7D03EE5CF7952C7E7F865C597075E103A360C9
01_RAW\ghidra_output\S9_PSEUDO_CALLER_0067B800.txt,4257,2030E887A2539FAFFD4D22BD31A09020B1F91361307810DEFCFCA1D3BAF8692F
01_RAW\ghidra_output\S9_PSEUDO_CALLER_006BAA20.txt,2846,22577D035761A1049034235868F88AB4C6339E9F4DAFC72CBEDF6C5080E30AE5
01_RAW\ghidra_output\S9_PSEUDO_CALLER_006C26B0.txt,492,6187411527232D8DACEE880403C86F0AC314A21F47ECF67EEEB5E253770FF23E
01_RAW\ghidra_output\S9_PSEUDO_CALLER_006C2700.txt,464,7A2D693CB04AC496DF77DF8D2BF8906675B8075C1FA83A7CD5316D430036E61A
01_RAW\ghidra_output\S9_PSEUDO_CALLER_006C2750.txt,491,E00E402A5980992A021C7C0C76532204075CF2007B850B7429F7B1A441443C34
01_RAW\ghidra_output\S9_PSEUDO_CALLER_006C27A0.txt,491,71BC18C30ACBAF09642A63EDE396D5461FE7238BF1F2C7F5E7E46A38CC13D041
01_RAW\ghidra_output\S9_PSEUDO_CALLER_006C27F0.txt,493,6A1B6DC068AB8724C42F9FE6A1519AC519BC16B4F30473FF4377C224E8302008
01_RAW\ghidra_output\S9_PSEUDO_CALLER_006C2840.txt,251,09C9788BECCA980A0DCA8DDFDA5D800775F299DACBCF71A43F32629AAC6B6191
01_RAW\ghidra_output\S9_PSEUDO_CALLER_006C2870.txt,251,F6CB783EE69639804622F05EF1DEF9884E69B1476080950E4B6CD6CC5C9EA21F
01_RAW\ghidra_output\S9_PSEUDO_CALLER_006C3F50.txt,741,5C884A9D8594CC3313A7B705F78777244FA875B5E9F2ECF4D8B97B5ABD8F4B4C
01_RAW\ghidra_output\S9_PSEUDO_CALLER_006E2610.txt,4274,67DE71E2C388180850F7CA9B4015BADA315FE6E15D07605E3E377BD9945C8038
01_RAW\ghidra_output\S9_PSEUDO_CALLER_00733490.txt,1280,08FA23F52AF54A8A198A1CC12936312E3E77360E84ECBCB07AE052B9D855FD30
01_RAW\ghidra_output\S9_PSEUDO_CALLER_00848EA0.txt,3146,0C55E72FFCE92D07923A1EC51282E5D25A68FB0ECE3C612F29C15D7AF2BC2CD6
01_RAW\ghidra_output\S9_PSEUDO_SINGLETON_0043a550.txt,607,13ED074485839555F665A3E21059583D6AAC9130263087FBFAA5D170907B3A31
01_RAW\ghidra_output\S9_SINGLETON_CALLERS.json,8215,16001A9B73A2999E15D6D55EC7C8B3D8DA21A82FDFB6707DEDC635332AF0A86D
02_ANALYSIS\A_record_definition.md,3417,9B856D8B59ED9C773AF856DEB16ADBB3FCFA7D7D14E9554C4B658414105846E0
02_ANALYSIS\B_template_loading_chain.md,8371,1F05291887016B12195F49D47BE2B77823922DF32A447EBB38E0C1E633FA6C6F
02_ANALYSIS\C_transform_source_and_D_placement.md,3307,4E564FDC1BEBC948E601B383FCE6ED92C7A72182CAC9CB3219BD28CA4356D799
03_EVIDENCE\VA_EVIDENCE_REGISTRY.md,8443,18E6A8C8B0A2F8591367F94461950C7E5D91F9D58B0AD7799342BB91632E1A4B
06_REPORT\00_FINAL_REPORT.md,9653,A5AB51B8B75C1C823784BE4DDD3B5D4A0782592A18E6D11F5CB121BB49C8BEB9
06_REPORT\HANDOFF.md,4927,E22804CB6A734F5B436C0A116D86F16AB4F3459CC5BD12D3616111FD13455DAE
06_REPORT\STAGE_ACCEPTANCE_GATES.csv,4677,6A4F38C78826B21AC95FB5FB56A9F42EEB4E67865F644D45C0B3D167B2E28AFB
