nif,version,grammar,block_index,entry_idx,name,slot,f1,f2,ref,anim_flag,frame_index,bnt2_id,resolved
47068.nif,10.1.0.0,v10,15,0,Geowater_0_BASE,BASE,0,-1,7,0,4294967295,47135,1
47068.nif,10.1.0.0,v10,15,1,Geowater_0_NONE_ANIM0,ANIM0,11,-1,8,1,0,47135,1
47068.nif,10.1.0.0,v10,15,2,Geowater_0_NONE_ANIM1,ANIM1,11,-1,8,1,1,47139,1
47068.nif,10.1.0.0,v10,15,3,Geowater_0_NONE_ANIM10,ANIM10,11,-1,8,1,10,47166,1
47068.nif,10.1.0.0,v10,15,4,Geowater_0_NONE_ANIM11,ANIM11,11,-1,8,1,11,47169,1
47068.nif,10.1.0.0,v10,15,5,Geowater_0_NONE_ANIM2,ANIM2,11,-1,8,1,2,47142,1
47068.nif,10.1.0.0,v10,15,6,Geowater_0_NONE_ANIM3,ANIM3,11,-1,8,1,3,47145,1
47068.nif,10.1.0.0,v10,15,7,Geowater_0_NONE_ANIM4,ANIM4,11,-1,8,1,4,47148,1
47068.nif,10.1.0.0,v10,15,8,Geowater_0_NONE_ANIM5,ANIM5,11,-1,8,1,5,47151,1
47068.nif,10.1.0.0,v10,15,9,Geowater_0_NONE_ANIM6,ANIM6,11,-1,8,1,6,47154,1
47068.nif,10.1.0.0,v10,15,10,Geowater_0_NONE_ANIM7,ANIM7,11,-1,8,1,7,47157,1
47068.nif,10.1.0.0,v10,15,11,Geowater_0_NONE_ANIM8,ANIM8,11,-1,8,1,8,47160,1
47068.nif,10.1.0.0,v10,15,12,Geowater_0_NONE_ANIM9,ANIM9,11,-1,8,1,9,47163,1
327980.nif,10.1.0.0,v10,3,0,comp_0_BASE,BASE,0,-1,4,0,4294967295,328307,1
327980.nif,10.1.0.0,v10,3,1,comp_0_BUMP,BUMP,5,-1,4,0,4294967295,559048,1
327980.nif,10.1.0.0,v10,3,2,comp_1_BASE,BASE,0,-1,5,0,4294967295,552373,1
327980.nif,10.1.0.0,v10,3,3,comp_1_BUMP,BUMP,5,-1,5,0,4294967295,552375,1
424943.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,424965,1
424963.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,424965,1
425004.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,395792,1
425009.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,395792,1
425035.nif,10.1.0.0,v10,3,0,Cylinder01_0_BASE,BASE,0,-1,4,0,4294967295,422708,1
425040.nif,10.1.0.0,v10,3,0,Cylinder01_0_BASE,BASE,0,-1,4,0,4294967295,422708,1
425045.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,395800,1
425050.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,395800,1
457715.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,457716,1
457730.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,457716,1
457739.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,457740,1
457743.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,457740,1
457749.nif,10.1.0.0,v10,3,0,Object03_0_BASE,BASE,0,-1,4,0,4294967295,457751,1
457711.nif,10.1.0.0,v10,3,0,Box02_0_BASE,BASE,0,-1,4,0,4294967295,457713,1
457760.nif,10.1.0.0,v10,3,0,Mesh03_0_BASE,BASE,0,-1,4,0,4294967295,426346,1
457755.nif,10.1.0.0,v10,3,0,Mesh03_0_BASE,BASE,0,-1,4,0,4294967295,426346,1
424972.nif,10.1.0.0,v10,3,0,Cylinder04_0_BASE,BASE,0,-1,4,0,4294967295,424976,1
424982.nif,10.1.0.0,v10,3,0,Cylinder04_0_BASE,BASE,0,-1,4,0,4294967295,424976,1
457699.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,457700,1
457709.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,457707,1
457706.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,457707,1
424994.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,425013,1
424999.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,425013,1
506408.nif,10.1.0.0,v10,3,0,Plane01_0_BASE,BASE,0,-1,4,0,4294967295,506409,1
506408.nif,10.1.0.0,v10,3,1,Plane01_0_DETAIL,DETAIL,2,-1,4,0,4294967295,507289,1
506411.nif,10.1.0.0,v10,3,0,Plane01_0_BASE,BASE,0,-1,4,0,4294967295,506409,1
506411.nif,10.1.0.0,v10,3,1,Plane01_0_DETAIL,DETAIL,2,-1,4,0,4294967295,507289,1
545964.nif,10.1.0.0,v10,3,0,Leaves_0_BASE,BASE,0,-1,4,0,4294967295,546064,1
546547.nif,10.1.0.0,v10,3,0,Leaves_0_BASE,BASE,0,-1,4,0,4294967295,546548,1
514705.nif,10.1.0.0,v10,3,0,Buske_0_BASE,BASE,0,-1,4,0,4294967295,514706,1
519341.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,519342,1
519341.nif,10.1.0.0,v10,3,1,Object01_0_BASE,BASE,0,-1,5,0,4294967295,514787,1
38117.nif,10.1.0.0,v10,3,0,thorns_0_BASE,BASE,0,-1,4,0,4294967295,107439,1
38118.nif,10.1.0.0,v10,3,0,cactus_body_0_BASE,BASE,0,-1,4,0,4294967295,107441,1
38166.nif,10.1.0.0,v10,3,0,thorns_0_BASE,BASE,0,-1,4,0,4294967295,107441,1
38167.nif,10.1.0.0,v10,3,0,Cactus_002_body_0_BASE,BASE,0,-1,4,0,4294967295,107441,1
38168.nif,10.1.0.0,v10,3,0,Cactus_002_body_0_BASE,BASE,0,-1,4,0,4294967295,107441,1
38169.nif,10.1.0.0,v10,3,0,Cactus_002_body_0_BASE,BASE,0,-1,4,0,4294967295,107441,1
38170.nif,10.1.0.0,v10,3,0,thorn03_0_BASE,BASE,0,-1,4,0,4294967295,107477,1
38171.nif,10.1.0.0,v10,3,0,cactus003_body_0_BASE,BASE,0,-1,4,0,4294967295,107477,1
38172.nif,10.1.0.0,v10,3,0,cactus003_body_0_BASE,BASE,0,-1,4,0,4294967295,107477,1
169847.nif,4.1.0.12,v4,2,0,NE_Caves_cave01_01_0_BASE,BASE,0,-1,4,0,4294967295,170001,1
169847.nif,4.1.0.12,v4,2,1,NE_Caves_cave01_01_0_DETAIL,DETAIL,2,-1,4,0,4294967295,147137,1
169847.nif,4.1.0.12,v4,2,2,NE_Caves_cave01_inside_0_BASE,BASE,0,-1,5,0,4294967295,170001,1
169847.nif,4.1.0.12,v4,2,3,NE_Caves_cave01_inside_0_DARK,DARK,1,-1,5,0,4294967295,169981,1
169847.nif,4.1.0.12,v4,2,4,NE_Caves_cave01_inside_0_DETAIL,DETAIL,2,-1,5,0,4294967295,147137,1
169847.nif,4.1.0.12,v4,2,5,NE_Caves_cave01_ground_0_BASE,BASE,0,-1,6,0,4294967295,169981,1
182275.nif,4.1.0.12,v4,2,0,NE_Caves_cave_interior_0_BASE,BASE,0,-1,4,0,4294967295,214124,1
182275.nif,4.1.0.12,v4,2,1,NE_Caves_cave_interior_0_DARK,DARK,1,-1,4,0,4294967295,214126,1
182275.nif,4.1.0.12,v4,2,2,NE_Caves_cave_interior_1_BASE,BASE,0,-1,5,0,4294967295,214128,1
182275.nif,4.1.0.12,v4,2,3,NE_Caves_cave_interior_1_DARK,DARK,1,-1,5,0,4294967295,214126,1
182275.nif,4.1.0.12,v4,2,4,water_0_BASE,BASE,0,-1,6,0,4294967295,108326,1
182275.nif,4.1.0.12,v4,2,5,Cave_exterior_0_BASE,BASE,0,-1,7,0,4294967295,214124,1
182275.nif,4.1.0.12,v4,2,6,Cave_exterior_0_DARK,DARK,1,-1,7,0,4294967295,214133,1
306151.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,75617,1
306156.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,75617,1
306161.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,75617,1
306166.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,75617,1
306171.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,75617,1
306176.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,75617,1
306181.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,75617,1
306186.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,75617,1
306191.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,75617,1
103241.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,103244,1
544506.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,75709,1
544506.nif,10.1.0.0,v10,3,1,Box01_0_DETAIL,DETAIL,2,-1,4,0,4294967295,147137,1
103247.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,90640,1
526578.nif,10.1.0.0,v10,3,0,Cylinder01_0_BASE,BASE,0,-1,4,0,4294967295,526579,1
526578.nif,10.1.0.0,v10,3,1,Plane19_0_BASE,BASE,0,-1,5,0,4294967295,525915,1
526578.nif,10.1.0.0,v10,3,2,Plane20_0_BASE,BASE,0,-1,6,0,4294967295,525915,1
526578.nif,10.1.0.0,v10,3,3,Plane21_0_BASE,BASE,0,-1,7,0,4294967295,525915,1
38505.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,75602,1
38505.nif,10.1.0.0,v10,3,1,Box01_0_DETAIL,DETAIL,2,-1,4,0,4294967295,147137,1
75599.nif,10.1.0.0,v10,3,0,Mesh01_0_BASE,BASE,0,-1,4,0,4294967295,75602,1
75599.nif,10.1.0.0,v10,3,1,Mesh01_0_DETAIL,DETAIL,2,-1,4,0,4294967295,147137,1
75607.nif,10.1.0.0,v10,3,0,Mesh01_0_BASE,BASE,0,-1,4,0,4294967295,75602,1
75607.nif,10.1.0.0,v10,3,1,Mesh01_0_DETAIL,DETAIL,2,-1,4,0,4294967295,147137,1
75614.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,75617,1
75614.nif,10.1.0.0,v10,3,1,Box01_0_DETAIL,DETAIL,2,-1,4,0,4294967295,147137,1
75620.nif,10.1.0.0,v10,3,0,Mesh01_0_BASE,BASE,0,-1,4,0,4294967295,75617,1
75620.nif,10.1.0.0,v10,3,1,Mesh01_0_DETAIL,DETAIL,2,-1,4,0,4294967295,147137,1
75625.nif,10.1.0.0,v10,3,0,Mesh01_0_BASE,BASE,0,-1,4,0,4294967295,75617,1
75625.nif,10.1.0.0,v10,3,1,Mesh01_0_DETAIL,DETAIL,2,-1,4,0,4294967295,147137,1
75706.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,75709,1
75706.nif,10.1.0.0,v10,3,1,Box01_0_DETAIL,DETAIL,2,-1,4,0,4294967295,147137,1
75712.nif,10.1.0.0,v10,3,0,Mesh01_0_BASE,BASE,0,-1,4,0,4294967295,75709,1
75712.nif,10.1.0.0,v10,3,1,Mesh01_0_DETAIL,DETAIL,2,-1,4,0,4294967295,147137,1
75717.nif,10.1.0.0,v10,3,0,Mesh01_0_BASE,BASE,0,-1,4,0,4294967295,75709,1
75717.nif,10.1.0.0,v10,3,1,Mesh01_0_DETAIL,DETAIL,2,-1,4,0,4294967295,147137,1
544512.nif,10.1.0.0,v10,3,0,Mesh01_0_BASE,BASE,0,-1,4,0,4294967295,75709,1
544512.nif,10.1.0.0,v10,3,1,Mesh01_0_DETAIL,DETAIL,2,-1,4,0,4294967295,147137,1
103278.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,75766,1
103278.nif,10.1.0.0,v10,3,1,Box01_0_DETAIL,DETAIL,2,-1,4,0,4294967295,147137,1
75763.nif,10.1.0.0,v10,3,0,Mesh01_0_BASE,BASE,0,-1,4,0,4294967295,75766,1
75763.nif,10.1.0.0,v10,3,1,Mesh01_0_DETAIL,DETAIL,2,-1,4,0,4294967295,147137,1
75774.nif,10.1.0.0,v10,3,0,Mesh01_0_BASE,BASE,0,-1,4,0,4294967295,75766,1
75774.nif,10.1.0.0,v10,3,1,Mesh01_0_DETAIL,DETAIL,2,-1,4,0,4294967295,147137,1
75779.nif,10.1.0.0,v10,3,0,Box01_02_BASE,BASE,0,-1,4,0,4294967295,63037,1
75779.nif,10.1.0.0,v10,3,1,Box01_0_BASE,BASE,0,-1,5,0,4294967295,63037,1
75779.nif,10.1.0.0,v10,3,2,Box02_0_BASE,BASE,0,-1,6,0,4294967295,63037,1
75779.nif,10.1.0.0,v10,3,3,Box03_0_BASE,BASE,0,-1,7,0,4294967295,63037,1
63380.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,63037,1
75832.nif,10.1.0.0,v10,3,0,Mesh01_0_BASE,BASE,0,-1,4,0,4294967295,62881,1
75837.nif,10.1.0.0,v10,3,0,Mesh01_0_BASE,BASE,0,-1,4,0,4294967295,62881,1
38506.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,103244,1
38507.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,75602,1
38508.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,103244,1
38509.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,75602,1
75867.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,75709,1
75872.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,75709,1
75878.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,75766,1
103296.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,75766,1
62855.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,62881,1
62884.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,62881,1
62889.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,62881,1
62974.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,63037,1
190277.nif,10.1.0.0,v10,3,0,Box02_0_BASE,BASE,0,-1,4,0,4294967295,75709,1
190282.nif,10.1.0.0,v10,3,0,Box02_0_BASE,BASE,0,-1,4,0,4294967295,75709,1
190287.nif,10.1.0.0,v10,3,0,Box02_0_BASE,BASE,0,-1,4,0,4294967295,75709,1
190292.nif,10.1.0.0,v10,3,0,Box02_0_BASE,BASE,0,-1,4,0,4294967295,75709,1
190297.nif,10.1.0.0,v10,3,0,Box02_0_BASE,BASE,0,-1,4,0,4294967295,75709,1
190302.nif,10.1.0.0,v10,3,0,Box02_0_BASE,BASE,0,-1,4,0,4294967295,75709,1
190307.nif,10.1.0.0,v10,3,0,Box02_0_BASE,BASE,0,-1,4,0,4294967295,75709,1
38510.nif,10.1.0.0,v10,3,0,Box02_0_BASE,BASE,0,-1,4,0,4294967295,103244,1
38511.nif,10.1.0.0,v10,3,0,Box02_0_BASE,BASE,0,-1,4,0,4294967295,75602,1
75920.nif,10.1.0.0,v10,3,0,Box03_0_BASE,BASE,0,-1,4,0,4294967295,62881,1
75920.nif,10.1.0.0,v10,3,1,Mesh01_0_BASE,BASE,0,-1,5,0,4294967295,62881,1
75931.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,63037,1
75931.nif,10.1.0.0,v10,3,1,Box02_0_BASE,BASE,0,-1,5,0,4294967295,63037,1
75931.nif,10.1.0.0,v10,3,2,Box03_0_BASE,BASE,0,-1,6,0,4294967295,63037,1
75931.nif,10.1.0.0,v10,3,3,Mesh01_0_BASE,BASE,0,-1,7,0,4294967295,63037,1
190410.nif,10.1.0.0,v10,3,0,Sphere01_0_BASE,BASE,0,-1,4,0,4294967295,170001,1
190415.nif,10.1.0.0,v10,3,0,Sphere01_0_BASE,BASE,0,-1,4,0,4294967295,170001,1
190420.nif,10.1.0.0,v10,3,0,Sphere01_0_BASE,BASE,0,-1,4,0,4294967295,170001,1
190425.nif,10.1.0.0,v10,3,0,Sphere01_0_BASE,BASE,0,-1,4,0,4294967295,170001,1
190430.nif,10.1.0.0,v10,3,0,Sphere01_0_BASE,BASE,0,-1,4,0,4294967295,170001,1
457523.nif,10.1.0.0,v10,3,0,Geo_Rock_0_BASE,BASE,0,-1,4,0,4294967295,457525,1
457532.nif,10.1.0.0,v10,3,0,Geo_Rock01_0_BASE,BASE,0,-1,4,0,4294967295,457525,1
520192.nif,10.1.0.0,v10,3,0,Geo_Rock01_0_BASE,BASE,0,-1,4,0,4294967295,457525,1
520192.nif,10.1.0.0,v10,3,1,Geo_Rock_0_BASE,BASE,0,-1,5,0,4294967295,457525,1
511189.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,511190,1
511189.nif,10.1.0.0,v10,3,1,Nameless0_ENVIRONMENT,ENVIRONMENT,9,0,5,0,4294967295,29510,1
75968.nif,10.1.0.0,v10,3,0,Mesh01_0_BASE,BASE,0,-1,4,0,4294967295,75970,1
38558.nif,10.1.0.0,v10,3,0,Cylinder01_0_BASE,BASE,0,-1,4,0,4294967295,101370,1
38557.nif,10.1.0.0,v10,3,0,Box02_0_BASE,BASE,0,-1,4,0,4294967295,103317,1
38557.nif,10.1.0.0,v10,3,1,Box03_0_BASE,BASE,0,-1,5,0,4294967295,103317,1
38557.nif,10.1.0.0,v10,3,2,Box04_0_BASE,BASE,0,-1,6,0,4294967295,103317,1
38557.nif,10.1.0.0,v10,3,3,Cone01_0_BASE,BASE,0,-1,7,0,4294967295,103319,1
38557.nif,10.1.0.0,v10,3,4,Cylinder01_0_BASE,BASE,0,-1,8,0,4294967295,103317,1
38556.nif,10.1.0.0,v10,3,0,Cylinder01_0_BASE,BASE,0,-1,4,0,4294967295,103325,1
189926.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,189928,1
189930.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,189928,1
297139.nif,10.1.0.0,v10,3,0,Plane01_0_BASE,BASE,0,-1,4,0,4294967295,297141,1
38555.nif,10.1.0.0,v10,3,0,Cylinder01_0_BASE,BASE,0,-1,4,0,4294967295,494587,1
38555.nif,10.1.0.0,v10,3,1,Cylinder02_0_BASE,BASE,0,-1,5,0,4294967295,494587,1
514695.nif,10.1.0.0,v10,3,0,Object01_0_BASE,BASE,0,-1,4,0,4294967295,514696,1
514692.nif,10.1.0.0,v10,3,0,Object01_0_BASE,BASE,0,-1,4,0,4294967295,514693,1
471529.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,471530,1
41719.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,470693,1
41728.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,470769,1
41816.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,470693,1
41722.nif,10.1.0.0,v10,52,0,Box01_0_BASE,BASE,0,-1,28,0,4294967295,470693,1
41722.nif,10.1.0.0,v10,52,1,Cloud01_Emitter_0_BASE,BASE,0,-1,38,0,4294967295,529581,1
41722.nif,10.1.0.0,v10,52,2,Cloud01_Emitter_0_NONE_ANIM0,ANIM0,11,-1,39,1,0,529581,1
41722.nif,10.1.0.0,v10,52,3,Cloud01_Emitter_0_NONE_ANIM1,ANIM1,11,-1,39,1,1,529584,1
41722.nif,10.1.0.0,v10,52,4,Cloud_Emitter_0_BASE,BASE,0,-1,11,0,4294967295,529586,1
41722.nif,10.1.0.0,v10,52,5,Cloud_Emitter_0_NONE_ANIM0,ANIM0,11,-1,12,1,0,529588,1
41722.nif,10.1.0.0,v10,52,6,Cloud_Emitter_0_NONE_ANIM1,ANIM1,11,-1,12,1,1,529586,1
470721.nif,10.1.0.0,v10,45,0,Box01_0_BASE,BASE,0,-1,46,0,4294967295,470769,1
470721.nif,10.1.0.0,v10,45,1,Cloud01_Emitter_0_BASE,BASE,0,-1,31,0,4294967295,529581,1
470721.nif,10.1.0.0,v10,45,2,Cloud01_Emitter_0_NONE_ANIM0,ANIM0,11,-1,32,1,0,529581,1
470721.nif,10.1.0.0,v10,45,3,Cloud01_Emitter_0_NONE_ANIM1,ANIM1,11,-1,32,1,1,529584,1
470721.nif,10.1.0.0,v10,45,4,Cloud_Emitter_0_BASE,BASE,0,-1,11,0,4294967295,529586,1
470721.nif,10.1.0.0,v10,45,5,Cloud_Emitter_0_NONE_ANIM0,ANIM0,11,-1,12,1,0,529588,1
470721.nif,10.1.0.0,v10,45,6,Cloud_Emitter_0_NONE_ANIM1,ANIM1,11,-1,12,1,1,529586,1
470708.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,470693,1
470700.nif,10.1.0.0,v10,45,0,Box01_0_BASE,BASE,0,-1,46,0,4294967295,470693,1
470700.nif,10.1.0.0,v10,45,1,Cloud01_Emitter_0_BASE,BASE,0,-1,31,0,4294967295,529581,1
470700.nif,10.1.0.0,v10,45,2,Cloud01_Emitter_0_NONE_ANIM0,ANIM0,11,-1,32,1,0,529581,1
470700.nif,10.1.0.0,v10,45,3,Cloud01_Emitter_0_NONE_ANIM1,ANIM1,11,-1,32,1,1,529584,1
470700.nif,10.1.0.0,v10,45,4,Cloud_Emitter_0_BASE,BASE,0,-1,11,0,4294967295,529586,1
470700.nif,10.1.0.0,v10,45,5,Cloud_Emitter_0_NONE_ANIM0,ANIM0,11,-1,12,1,0,529588,1
470700.nif,10.1.0.0,v10,45,6,Cloud_Emitter_0_NONE_ANIM1,ANIM1,11,-1,12,1,1,529586,1
41821.nif,10.1.0.0,v10,53,0,Box01_0_BASE,BASE,0,-1,48,0,4294967295,470693,1
41821.nif,10.1.0.0,v10,53,1,Cloud01_Emitter_0_BASE,BASE,0,-1,31,0,4294967295,529581,1
41821.nif,10.1.0.0,v10,53,2,Cloud01_Emitter_0_NONE_ANIM0,ANIM0,11,-1,32,1,0,529581,1
41821.nif,10.1.0.0,v10,53,3,Cloud01_Emitter_0_NONE_ANIM1,ANIM1,11,-1,32,1,1,529584,1
41821.nif,10.1.0.0,v10,53,4,Cloud_Emitter_0_BASE,BASE,0,-1,11,0,4294967295,529586,1
41821.nif,10.1.0.0,v10,53,5,Cloud_Emitter_0_NONE_ANIM0,ANIM0,11,-1,12,1,0,529588,1
41821.nif,10.1.0.0,v10,53,6,Cloud_Emitter_0_NONE_ANIM1,ANIM1,11,-1,12,1,1,529586,1
457652.nif,10.1.0.0,v10,3,0,Plane31_0_BASE,BASE,0,-1,4,0,4294967295,457653,1
447381.nif,10.1.0.0,v10,3,0,Cylinder01_0_BASE,BASE,0,-1,4,0,4294967295,447382,1
447385.nif,10.1.0.0,v10,3,0,Cylinder01_0_BASE,BASE,0,-1,4,0,4294967295,447382,1
457641.nif,10.1.0.0,v10,3,0,Plane31_0_BASE,BASE,0,-1,4,0,4294967295,457642,1
397348.nif,10.1.0.0,v10,3,0,Box01asd03_0_BASE,BASE,0,-1,4,0,4294967295,27756,1
397348.nif,10.1.0.0,v10,3,1,Box04_0_BASE,BASE,0,-1,5,0,4294967295,397350,1
397354.nif,10.1.0.0,v10,3,0,Box01asd031_0_BASE,BASE,0,-1,4,0,4294967295,27756,1
397354.nif,10.1.0.0,v10,3,1,Box04_0_BASE,BASE,0,-1,5,0,4294967295,397350,1
193271.nif,10.1.0.0,v10,3,0,Box01asd03_0_BASE,BASE,0,-1,4,0,4294967295,27756,1
193271.nif,10.1.0.0,v10,3,1,Box02_0_BASE,BASE,0,-1,5,0,4294967295,103317,1
193271.nif,10.1.0.0,v10,3,2,Box05_0_BASE,BASE,0,-1,6,0,4294967295,88644,1
143003.nif,10.1.0.0,v10,3,0,Box01asd03_0_BASE,BASE,0,-1,4,0,4294967295,27756,1
143003.nif,10.1.0.0,v10,3,1,Box02_0_BASE,BASE,0,-1,5,0,4294967295,103317,1
143003.nif,10.1.0.0,v10,3,2,Box05_0_BASE,BASE,0,-1,6,0,4294967295,88644,1
143003.nif,10.1.0.0,v10,3,3,Cone01_0_BASE,BASE,0,-1,7,0,4294967295,103319,1
143009.nif,10.1.0.0,v10,3,0,Box01asd04_0_BASE,BASE,0,-1,4,0,4294967295,27756,1
143009.nif,10.1.0.0,v10,3,1,Box05_0_BASE,BASE,0,-1,5,0,4294967295,88644,1
143013.nif,10.1.0.0,v10,3,0,Box01asd04_0_BASE,BASE,0,-1,4,0,4294967295,27756,1
143013.nif,10.1.0.0,v10,3,1,Box05_0_BASE,BASE,0,-1,5,0,4294967295,88644,1
143021.nif,10.1.0.0,v10,3,0,Box01asasd_0_BASE,BASE,0,-1,4,0,4294967295,75617,1
143021.nif,10.1.0.0,v10,3,1,Box01asd04_0_BASE,BASE,0,-1,5,0,4294967295,27756,1
143021.nif,10.1.0.0,v10,3,2,Box05_0_BASE,BASE,0,-1,6,0,4294967295,88644,1
514759.nif,10.1.0.0,v10,3,0,Plane07_0_BASE,BASE,0,-1,4,0,4294967295,514760,1
523293.nif,10.1.0.0,v10,3,0,Plane07_0_BASE,BASE,0,-1,4,0,4294967295,523294,1
524799.nif,10.1.0.0,v10,3,0,Plane07_0_BASE,BASE,0,-1,4,0,4294967295,524802,1
520188.nif,10.1.0.0,v10,3,0,Plane07_0_BASE,BASE,0,-1,4,0,4294967295,520189,1
168523.nif,10.1.0.0,v10,3,0,NE_Grass_grassfondbundle01_01_0_BASE,BASE,0,-1,4,0,4294967295,27756,1
168553.nif,10.1.0.0,v10,3,0,NE_Grass_grassfondbundle02_01_0_BASE,BASE,0,-1,4,0,4294967295,27756,1
78416.nif,10.1.0.0,v10,3,0,Box05_0_BASE,BASE,0,-1,4,0,4294967295,422710,1
78430.nif,10.1.0.0,v10,3,0,Plane38_0_BASE,BASE,0,-1,4,0,4294967295,59356,1
78444.nif,10.1.0.0,v10,3,0,Plane01_0_BASE,BASE,0,-1,4,0,4294967295,78446,1
45388.nif,10.1.0.0,v10,3,0,Plane05_0_BASE,BASE,0,-1,4,0,4294967295,45595,1
75187.nif,10.1.0.0,v10,3,0,Plane01_0_BASE,BASE,0,-1,4,0,4294967295,75189,1
75192.nif,10.1.0.0,v10,3,0,Plane02_0_BASE,BASE,0,-1,4,0,4294967295,75194,1
75196.nif,10.1.0.0,v10,3,0,Plane21_0_BASE,BASE,0,-1,4,0,4294967295,75198,1
75200.nif,10.1.0.0,v10,3,0,Plane21_0_BASE,BASE,0,-1,4,0,4294967295,75211,1
78464.nif,10.1.0.0,v10,3,0,Plane21_0_BASE,BASE,0,-1,4,0,4294967295,75211,1
78478.nif,10.1.0.0,v10,3,0,Plane01_0_BASE,BASE,0,-1,4,0,4294967295,75211,1
